,title,year,language,Nb_authors
1045,Finding fragments of orders and total orders from 0-1 data,2006,en,1
1046,Fouille de données dans les systèmes Pair-à-Pair pour améliorer la recherche de ressources,2006,fr,3
1047,"Fouille de données spatiales, Approche basée sur la programmation logique inductive",2006,fr,5
1048,Gestion de connaissances : Compétences et ressources pédagogiques,2006,fr,3
1049,Graphes de voisinage pour l'indexation et l'interrogation d'images par le contenu,2006,fr,2
1050,I-Semantec : une plateforme collaborative de capitalisation des connaissances métier en conception de produits industriels,2006,fr,4
1051,Indexation de vues virtuelles dans un médiateur XML pour le traitement de XQuery Text,2006,fr,2
1052,Interrogation et Vérification de documents OWL dans le modèle des Graphes Conceptuels,2006,fr,4
1053,La fouille de graphes dans les bases de données réactionnelles au service de la synthèse en chimie organique,2006,fr,2
1054,"Le forage distribué des données : une méthode simple, rapide et efficace",2006,fr,2
1055,Maintaining an Online Bibliographical Database: The Problem of Data Quality,2006,en,2
1056,Méthode de récolte de traces de navigation sur interface graphique et visualisation de parcours,2006,fr,1
1057,Modèle conceptuel pour bases de données multidimensionnelles annotées,2006,fr,4
1058,Modèle décisionnel basé sur la qualité des données pour sélectionner les règles d'associations légitimement intéressantes,2006,fr,1
1059,Modélisation informationnelle : un cadre méthodologique pour représenter des connaissances évolutives spatialisables,2006,fr,2
1060,Multi-catégorisation de textes juridiques et retour de pertinence,2006,fr,3
1061,Outil de datamining spatial appliqué à l'analyse des risques liés au territoire,2006,fr,3
1062,Prédiction de solubilité de molécules à partir des seules données relationnelles,2006,fr,3
1063,Préparation des données Radar pour la reconnaissance/identification de cibles aériennes,2006,fr,3
1064,Prétraitement de grands ensembles de données pour la fouille visuelle,2006,fr,2
1065,Recherche de règles non redondantes par vecteurs de bits dans des grandes bases de motifs ,2006,fr,3
1066,Recherche de sous-structures fréquentes pour l'intégration de schémas XML,2006,fr,4
1067,Recherche en temps réel de préfixes massifs hiérarchiques dans un réseau IP à l'aide de techniques de stream mining,2006,fr,2
1068,Reconnaissance automatique d'évènements survenant sur patients en réanimation à l'aide d'une méthode adaptative d'extraction en ligne d'épisodes temporels,2006,fr,1
1069,Reconnaissance automatique de concepts à partir d'une ontologie,2006,fr,2
1070,Règles d'association avec une prémisse composée : Mesure du gain d'information.,2006,fr,3
1071,"Représentation d'expertise psychologique sous la forme de graphes orientés, codés en RDF",2006,fr,4
1072,Représentation des connaissances appliquées à la géotechnique : une approche,2006,fr,1
1073,Sélection de variables et modélisation d'expression d'émotion dans les dialogues Homme-Machine,2006,fr,1
1074,Sélection supervisée d'instances : une approche descriptive,2006,fr,2
1075,"SVM incrémental, parallèle et distribué pour le traitement de grandes quantités de données",2006,fr,2
1076,Système d'aide à la décision pour la surveillance de la qualité de l'air intérieur,2006,fr,4
1077,Techniques de fouille de données pour la réécriture de requêtes en présence de contraintes de valeurs,2006,fr,2
1078,Teximus Expertise : un logiciel de gestion de connaissances,2006,fr,1
1079,Typicalité et contribution des sujets et des variables supplémentaires en Analyse Statistique Implicative,2006,fr,4
1080,Un automate pour évaluer la nature des textes,2006,fr,2
1081,Un logiciel permettant d'apprendre des règles et leurs exceptions : Area,2006,fr,3
1082,Un modèle de qualité de l'information,2006,fr,2
1083,Un modèle métier extensible adapté à la gestion de dépêches d'agences de presse,2006,fr,5
1084,Une approche distribuée pour l'extraction de connaissances : Application à l'enrichissement de l'aspect factuel des BDG,2006,fr,2
1085,Une approche multi-agent adaptative pour la simulation de schémas tactiques,2006,fr,3
1086,Une approche simple inspirée des réseaux sociaux pour la hiérarchisation des systèmes autonomes de l'Internet,2006,fr,2
1087,Une comparaison de certains indices de pertinence des règles d'association,2006,fr,4
1088,Une mesure de proximité et une méthode de regroupement pour l'aide à l'acquisition d'ontologies spécialisées,2006,fr,5
1089,Une nouvelle mesure sémantique pour le calcul de la similarité entre deux concepts d'une même ontologie,2006,fr,4
1090,Utilisation de métadonnées pour l'aide à l'interprétation de classes et de partitions,2006,fr,4
1091,Utilisation des réseaux bayésiens dans le cadre de l'extraction de règles d'association,2006,fr,4
1092,Vers l'extraction de motifs rares,2006,fr,5
1093,Visualisation en Gestion des Connaissances Développement d'un nouveau modèle graphique Graph'Atanor,2006,fr,4
1094,Visualisation interactive de données avec des méthodes à base de points d'intérêt,2006,fr,2
1095,Web sémantique pour la mémoire d'expériences d'une communauté scientifique : le projet MEAT,2006,fr,3
1096,Web Usage Mining : extraction de périodes denses à partir des logs,2006,fr,4
1097,ACKA : Une approche d'acquisition coopérative de connaissances pour la construction d'un modèle de simulation multi-agents,2005,fr,2
1098,Acquisition et exploitation de connaissances dans un contexte multi-experts pour un système d'aide à la décision,2005,fr,3
1099,AID : Un framework intégré de conception d'un schéma objet-relationnel,2005,fr,2
1100,Amélioration de la performance de l'Analyse de la Sémantique Latente pour des corpus de petite taille,2005,fr,4
1101,Analyse comparative de classifications : apport des règles d'association floues,2005,fr,3
1102,Analyse de données symboliques et graphe de connaissances d'un agent,2005,fr,2
1103,"Analyse géométrique des données pour l'affinement de la connaissance : cas des données EPGY (Education Program for Gifted Students, Stanford University)",2005,fr,1
1104,Analyse stochastique de séquences d'événements discrets pour la découverte de signatures,2005,fr,2
1105,Annotation de textes par extraction d'informations lexicosyntaxiques  et acquisition de schémas conceptuels de causalité,2005,fr,3
1106,Apprentissage automatique des modèles structurels d'objets cartographiques,2005,fr,2
1107,Apprentissage de scénarios à partir de séries temporelles multivariées,2005,fr,3
1108,Apprentissage de signatures de facteurs de transcription à partir de données d'expression,2005,fr,3
1109,Apprentissage de structures de réseaux Bayésiens et données incomplètes,2005,fr,2
1110,Apprentissage non supervisé de séries temporelles à l'aide des k-Means et d'une nouvelle méthode d'agrégation de séries,2005,fr,2
1111,Apprentissage supervisé pour la classification des images basé sur la structure P-tree,2005,fr,3
1112,Arbre de décision sur des données de type intervalle : évaluation et comparaison,2005,fr,2
1113,Caractérisation d'une région d'intérêt dans les images,2005,fr,3
1114,CHIC : traitement de données avec l'analyse implicative,2005,fr,2
1115,Classification 2-3 Hiéarchique de données du Web,2005,fr,2
1116,Classification d'un tableau de contingence et modèle probabiliste,2005,fr,2
1117,Classification non supervisée et visualisation 3D de documents,2005,fr,3
1118,Classifying XML Materialized Views for their maintenance on distributed Web sources,2005,en,3
1119,Combinaison de fonctions de préférence par Boosting pour la recherche de passages dans les systèmes de question/réponse,2005,fr,3
1120,De la statistique des données à la statistique des connaissances : avancées récentes en analyse des données symboliques,2005,fr,1
1121,Élagage et aide à l'interprétation symbolique et graphique d'une pyramide,2005,fr,3
1122,Enrichissement sémantique de documents XML représentant des tableaux,2005,fr,4
1123,Entrepôt de Données Spatiales basé sur GML : Politique  de Gestion de Cache,2005,fr,3
1124,Évaluation des algorithmes LEM et eLEM pour données continues,2005,fr,2
1125,Expériences de classification d'une collection de documents XML de structure homogène,2005,fr,4
1126,Expérimentations sur un modèle de recherche d'information utilisant les liens hypertextes des pages Web,2005,fr,2
1127,Extension de l'algorithme Apriori et des règles d'association aux cas des données symboliques diagrammes et intervalles,2005,fr,2
1128,Extension des bases de données inductives pour la découverte de chroniques,2005,fr,3
1129,Extraction Bayésienne et intégration de patterns représentés suivant les K plus proches voisins pour le go 19x19,2005,fr,2
1130,Extraction bilingue de termes médicaux dans un corpus  parallèle anglais/français,2005,fr,2
1131,Extraction de la localisation des termes pour le classement des documents,2005,fr,2
1132,Extraction de règles d'association quantitatives application à des données médicales,2005,fr,4
1133,Extraction de termes centrée autour de l'expert,2005,fr,3
1134,Extraction des connaissances pour l'enrichissement des bases  de données géographiques,2005,fr,2
1135,Fonctions d'oubli et conservation de détail dans les entrepôts de données,2005,fr,3
1136,Forage distribué des données : une comparaison entre l'agrégation d'échantillons et l'agrégation de règles,2005,fr,3
1137,Fouille de Données Relationnelles dans les SGBD,2005,fr,2
1138,Fouille de graphes et découverte de règles d'association : application à l'analyse d'images de document,2005,fr,4
1139,Fouille de textes pour orienter la construction d'une ressource terminologique,2005,fr,2
1140,Hiérarchisation des règles d'association en fouille de textes,2005,fr,3
1141,Intégration efficace des arbres de décision dans les SGBD : utilisation des index bitmap,2005,fr,2
1142,L'automate textuel pour la prise en compte de l'évolution du texte,2005,fr,2
1143,La démarche ontologique pour la gestion des compétences et des connaissances,2005,fr,3
1144,La réussite universitaire : prédictions par génération de règles,2005,fr,3
1145,Les NTIC au services de la capitalisation des connaissances,2005,fr,1
1146,Logiciel d'aide à l'étiquetage morpho-syntaxique de  textes de spécialité,2005,fr,3
1147,Manipulation et fusion de données multidimensionnelles,2005,fr,3
1148,Méthode de construction d'ontologie de termes à partir du treillis de l'iceberg de Galois,2005,fr,3
1149,Microarray data mining : recent advances,2005,en,1
1150,Mining Frequent Queries in Star Schemes,2005,de,4
1151,Modélisation d'objets mobiles dans un entrepôt de données,2005,fr,2
1152,Modélisation d'un agent émotionnel en UML et RDF,2005,fr,5
1153,Modélisation de connaissances pour un système de médiation,2005,fr,3
1154,Modélisation de la cognition sociale – propositions autour de  l'utilisation de schémas cognitifs,2005,fr,1
1155,Modélisation des individus et de leurs relations pour l'aide à l'intégration des individus dans l'organisation,2005,fr,4
1156,Modélisation des interactions entre individus avec AgentUML,2005,fr,5
1157,"Motifs séquentiels flous : un peu, beaucoup, passionément",2005,fr,3
1158,Notion de sémantiques bien-formées pour les règles,2005,fr,2
1159,Outil de classification et de visualisation de grands volumes de données mixtes,2005,fr,2
1160,Prise en compte des « Points de Vue » pour l'annotation d'un processus d'Extraction de Connaissances à partir de Données,2005,fr,3
1161,Problématiques de gestion de connaissances dans le cadre de l'enseignement à distance sur l'Internet.,2005,fr,4
1162,Processus de traitement de données radar pour la reconnaissance/identification de cibles aériennes,2005,fr,3
1163,Raisonnement en gestion des compétences,2005,fr,3
1164,RASMA : Une approche Multi-Agent pour l'amélioration de l'Algorithme des Règles d'Associations Spatiales,2005,fr,4
1165,Réécriture de requêtes multimédias : approche basée sur l'usage d'une ontologie,2005,fr,3
1166,Règles de propagation pour la création d'ontologies d'annotation de ressources,2005,fr,4
1167,Réponses coopératives dans l'interrogation de documents RDF,2005,fr,2
1168,Restructuration automatique de documents dans les corpus semi-structurés hétérogènes,2005,fr,3
1169,Sélection de modèles par des méthodes à noyaux pour la classification de données séquentielles,2005,fr,3
1170,Semi-supervised incremental clustering of categorical data,2005,it,2
1171,"SEQTREE, un outil de fouille de données séquentielles par visualisation",2005,fr,1
1172,SSC : Statistical Subspace Clustering,2005,en,4
1173,SVM et visualisation pour la fouille de grands ensembles de données,2005,fr,2
1174,Tableau de Bits Indexé (TBI)  pour la Recherche de Séquences Fréquentes,2005,fr,2
1175,TANAGRA : un logiciel gratuit pour l'enseignement et la recherche,2005,fr,1
1176,Tendances dans les expressions de gènes :  application à l'analyse du transcriptome  de Plasmodium Falciparum,2005,fr,6
1177,Un automate pour la génération complète ou partielle des concepts du treillis de Galois,2005,fr,3
1178,Un critère d'évaluation pour la sélection de variables,2005,fr,3
1179,Un système d'aide à la navigation dans des hypermédias,2005,fr,4
1180,Une approche filtre pour la sélection de variables en apprentissage non supervisé,2005,fr,2
1181,Une méthode d'évaluation de la pertinence des pages Web dans WebSum,2005,fr,1
1182,Usage non classificatoire d'arbres de classification : enseignements d'une analyse de la participation féminine à l'emploi en Suisse,2005,fr,3
1183,Utilisation des technologies XML pour la formalisation de l'ontologie de modèles e-business,2005,fr,3
1184,Validation statistique des cartes de Kohonen en apprentissage supervisé,2005,fr,2
1185,Visualisation de la perception d'un site web par ses utilisateurs.,2005,fr,3
1186,« La connaissance de la connaissance » : une réflexion sur la triangulation des analyses textuelles à partir d'un corpus spécialisé en gouvernance d'entreprise,2005,fr,1
1187,A Galois connecion semantics-based approach for deriving generic bases of association rules,2004,en,4
1188,A metric approach to supervised discretization,2004,it,2
1189,A robust method for partitioning the values of categorical attributes,2004,en,1
1190,Accélération de EM pour données qualitatives : études comparative de différentes versions,2004,fr,2
1191,Acquisition de données vs gestion de connaissances  patrimoniales : le cas des vestiges du théâtre antique d'Arles,2004,fr,4
1192,Analyse d'information relationnelle par des graphes interactifs de grandes tailles,2004,fr,2
1193,Annotation automatique de documents XML,2004,fr,3
1194,Apprentissage des réseaux bayésiens avec des graphes chaînés maximaux,2004,fr,2
1195,Apprentissage et optimisation conjoints : extraction de connaissances pertinentes sur les systèmes de production,2004,fr,2
1196,Apprentissage incrémental des profils dans un système de filtrage d'information,2004,fr,3
1197,Approche binaire pour la génération de fortes règles d'association,2004,fr,3
1198,Approche innovante pour la recherche et l'extractin coopérative et dynamique d'informations sur Internet,2004,fr,3
1199,BELUGA : un outil pour l'analyse dynamique des connaissances de la littérature scientifique d'un domaine. Première application au cas des maladies à prions,2004,fr,2
1200,BooLoader : un chargeur efficace dédié aux bases de transactions denses,2004,fr,3
1201,Caractérisation de signatures complexes dans des familles de protéines distantes,2004,fr,3
1202,Caractérisation globale de l'exécution de jobs,2004,fr,2
1203,Cartographie sémantique des connaissances à la carte,2004,fr,2
1204,Classer pour découvrir : une nouvelle méthode d'analyse du comportement de tous les utilisateurs d'un site Web,2004,fr,3
1205,Classification automatique d'images,2004,fr,3
1206,Construction de variables et arbre de décision,2004,fr,2
1207,Contrôle du risque multiple pour la sélection de règles d'association significatives,2004,fr,3
1208,Découverte de régularités pour l'intégration de  données semi structurées,2004,fr,2
1209,Détection par SVM - Application à la détection de Churn en téléphonie mobile prépayée,2004,fr,3
1210,"ETIQ, un étiqueteur inductif convivail pour les corpus de spécialité",2004,fr,3
1211,Étude de textes par leur image,2004,fr,3
1212,Étude expérimentale de mesures de qualité de règles d'association,2004,fr,3
1213,EXIT : EXtraction Itérative de la Terminologie,2004,fr,4
1214,Extraction de connaissances grâce à un outil de text-mining. Application à la veille informationnelle dans le cadre policier,2004,fr,2
1215,Extraction de processus fonctionnels en génétique des  microbes à partir de résumés MEDLINE,2004,fr,4
1216,Extraction of text summary using latent semantic indexing and information retrieval technique : comparison of four strategies,2004,en,2
1217,Fonctionnement d'un Système Informatique d'Aide à la Décision (SIAD),2004,fr,1
1218,Fonctions d'oubli dans les entrpôts de données,2004,fr,3
1219,Fouille dans la structure de documents XML,2004,fr,4
1220,Fouille de grands ensembles de données avec un boosting proximal SVM,2004,fr,2
1221,Gestion de données hétérogènes dans un entrepôt de données,2004,fr,1
1222,GVSR : un annuaire de logiciels de manipulation et d'édition de graphes,2004,fr,4
1223,How well go Lattice algorithms on currently used machine leaning TestBeds ?,2004,en,2
1224,Identification de blocs homogènes sur des données continues,2004,fr,2
1225,Induction extensionnelle : définition et application à l'acquisition de concepts à partir de textes,2004,fr,1
1226,Intégration efficace de méthodes  de fouille de données dans les SGBD,2004,fr,4
1227,Interrogation de sources biomédicales : prise en compte des préférences de l'utilisateur,2004,fr,3
1228,Le e-lien une solution pour l'extraction et le partage de connaissances structurées dans les documents hypertextuels,2004,fr,2
1229,Les règles d'association comme outil de catégorisation textuelle,2004,fr,3
1230,Maintenance de bases de connaissances terminologiques,2004,fr,3
1231,Manipulation de représentations de cubes de données,2004,fr,3
1232,Mediating the Semantic Web,2004,en,2
1233,Mesurer la qualité des règles et de leurs contraposées avec le taux informationnel TIC,2004,fr,4
1234,Mesurer les usages d'internet,2004,fr,1
1235,Mise en oeuvre des méthodes de fouille de données spatiales alternatives et performances,2004,fr,2
1236,Modèle de gestion intégrée des compétences et connaissances,2004,fr,3
1237,Modèle topologique pour l'interrogation des bases d'images,2004,fr,4
1238,Modélisation dynamique et temporelle de l'utilisateur pour un filtrage personnalisé de documents textuels,2004,fr,5
1239,MUSETTE : a framework for knowledge capture from experience,2004,en,3
1240,OpAC : Opérateur d'analyse en ligne basé sur une technique de fouilles de données,2004,fr,4
1241,Optimisation des requêtes temporelles sur le web,2004,fr,3
1242,Outil de représentation des évolutions de communautés d'intérêts,2004,fr,2
1243,PoBOC : un algorithme de ,2004,ca,3
1244,Positionnement multidimensionnel et partitionnement pour la visualisation de données multivariées,2004,fr,1
1245,Qualité et datawarehouse dans le milieu hospitalier,2004,fr,3
1246,Recherche ciblée de documents sur le web,2004,fr,1
1247,Recherche dans de grandes bases d'images fixes : une nouvelle approche guidée par les règles d'association,2004,fr,3
1248,Recherche de règles d'association hiérarchiques par une approche anthropocentrée,2004,fr,3
1249,Réduction d'un jeu de règles d'association par des méta-règles issues de la logique du ,2004,fr,3
1250,Réduction du coût d'évaluation d'une règle relationnelle,2004,fr,2
1251,Règles d'identification et méthodes de visualisation d'objets architecturaux,2004,fr,2
1252,Régression linéaire symbolique avec variables taxonomiques,2004,fr,3
1253,Relations entre gènes impliqués dans les cancers de la thyroïde,2004,fr,7
1254,Représentation condensée de motifs émergents,2004,fr,3
1255,Représentation de graphes par ACP granulaire,2004,fr,2
1256,Résumé de cubes de données multidimensionnelles à l'aide de règles floues,2004,fr,4
1257,Sélection d'attributs et classification d'objets complexes,2004,fr,2
1258,Sélection rapide en apprentissage supervisé,2004,fr,3
1259,Sous-ensembles flous définis sur une ontologie,2004,fr,3
1260,Uitliation de connaissances pour l'aide à la recherche documentaire fondée sur le contenu,2004,fr,2
1261,Un algorithme de génération des itemsets fermés pour la fouille de données,2004,fr,2
1262,Une approche probabiliste pour le classement d'objets incomplets dans un arbre de décision,2004,fr,3
1263,Une étude d'algorithmes de classification supervisée basée sur les treillis de Galois,2004,fr,4
1264,"Une méthode pour l'appropriation de savoir-faire, capitalisé avec MASK",2004,fr,3
1265,Utilisation des graphes de proximité dans le cadre de l'apprentissage basé sur les voisins,2004,fr,2
1266,Validation de graphes conceptuels,2004,fr,3
1267,Veille technologique assistée par la Fouille de Textes,2004,fr,3
1268,Vers un entrepôt de données pour la gestion des risques naturels,2004,fr,3
